left_company_id,left_name,left_registered_name,left_credit_code,left_website,left_legal_representative,left_address,left_industry,left_description,right_company_id,right_name,right_registered_name,right_credit_code,right_website,right_legal_representative,right_address,right_industry,right_description,system_similarity,system_prediction,human_label,human_notes
COMP-2c453c0e8728,九赞科技,深圳市九赞科技有限公司,,http://www.jiuzan99.com,石玲玲,深圳市南山区西丽街道松坪山社区松坪山路5号嘉达研发大楼A座902,人工智能,九赞科技凭借先进的指纹半导体传感器、指纹算法技术、指纹算法芯片产品，已在指纹IC设计、算法、行业/系统应用方面积累了丰富的经验，在相关领域拥有多项自主知识产权和专有技术。,COMP-30cb9de309d4,云芯未来科技（深圳）,云芯未来科技（深圳）有限公司,,,刘云辉,深圳市福田区福保街道福保社区桃花路6号 腾飞工业大厦A栋3层311-28,人工智能,云芯机器人有限公司成立于2023年，是一家专注于机器人研发及应用的高科技公司。公司拥有强大的技术研发团队，汇集了多位来自于港大、港中大、哈工大、电子科大、华科、CMU、QUT等一流高校的高层次精英人才，大部分来自于RoboCon、RoboMaster、FRC等机器人大赛的冠军队伍。基于自主研发的机器人核心部件及机器人识别定位导航算法，公司产品应用于割草、除雪、扫落叶等室内外场景，为人们提供更智能、更便利、更安全的美好生活。,0.3257,not_duplicate,,
COMP-2c453c0e8728,九赞科技,深圳市九赞科技有限公司,,http://www.jiuzan99.com,石玲玲,深圳市南山区西丽街道松坪山社区松坪山路5号嘉达研发大楼A座902,人工智能,九赞科技凭借先进的指纹半导体传感器、指纹算法技术、指纹算法芯片产品，已在指纹IC设计、算法、行业/系统应用方面积累了丰富的经验，在相关领域拥有多项自主知识产权和专有技术。,COMP-aba49ad3a6c6,云镝智慧科技,云镝智慧科技有限公司,,http://www.yundeeiot.com/,周粤,深圳市福田区梅林街道梅都社区中康路136号深圳新一代产业园3栋1601,物联网,云镝智慧科技有限公司是中国联合网络通信集团有限公司与金蝶国际软件集团有限公司共同投资的合资公司，于2019年9月在深圳市成立。公司专注工业互联网平台及SaaS应用的研发与运营，旨在以5G、云计算、边缘计算、大数据、AI等新型数字化技术，通过工业互联网与传统产业融合，帮助企业加速生长，促进产业集群转型升级。,0.4000,not_duplicate,,
COMP-2c453c0e8728,九赞科技,深圳市九赞科技有限公司,,http://www.jiuzan99.com,石玲玲,深圳市南山区西丽街道松坪山社区松坪山路5号嘉达研发大楼A座902,人工智能,九赞科技凭借先进的指纹半导体传感器、指纹算法技术、指纹算法芯片产品，已在指纹IC设计、算法、行业/系统应用方面积累了丰富的经验，在相关领域拥有多项自主知识产权和专有技术。,COMP-6d435dcab66e,亚洲星电子,深圳市亚洲星电子有限公司,,http://www.szhengjiawei.com,苏家楷,深圳市福田区华强北街道华航社区华强北路1019号华强广场B、C、D座3层Q3B191B,生产制造,恒嘉威电子是一家半导体产品代理商，产品包括集成电路裸芯片、元器件，集半导体电路生产制造、芯片研发、商贸服务与软件开发为一体。,0.0000,not_duplicate,,
COMP-2c453c0e8728,九赞科技,深圳市九赞科技有限公司,,http://www.jiuzan99.com,石玲玲,深圳市南山区西丽街道松坪山社区松坪山路5号嘉达研发大楼A座902,人工智能,九赞科技凭借先进的指纹半导体传感器、指纹算法技术、指纹算法芯片产品，已在指纹IC设计、算法、行业/系统应用方面积累了丰富的经验，在相关领域拥有多项自主知识产权和专有技术。,COMP-46240f3defcc,交浦科技（深圳）,交浦科技（深圳）有限公司,,http://www.elonxi.cn/,赵昱卿,深圳市福田区福保街道福保社区深圳福田保税区桃花路东侧福保物流大厦一层B11,医疗健康,交浦科技集技术研发、方案设计和产品销售于一体，致力于研发高性能人机交互产品，为客户提供智慧型教育和科研解决方案，以硬件为辅助，以软件为平台，以体验为核心，全面提升客户的教学体验和科研能力。公司多项技术为行业首创，其核心技术达到国际领先水平，有望解决脑卒中、自闭症等重大脑疾病诊疗与康复设备卡脖子问题，具有重大市场效益与民生价值。,0.3333,not_duplicate,,
COMP-2c453c0e8728,九赞科技,深圳市九赞科技有限公司,,http://www.jiuzan99.com,石玲玲,深圳市南山区西丽街道松坪山社区松坪山路5号嘉达研发大楼A座902,人工智能,九赞科技凭借先进的指纹半导体传感器、指纹算法技术、指纹算法芯片产品，已在指纹IC设计、算法、行业/系统应用方面积累了丰富的经验，在相关领域拥有多项自主知识产权和专有技术。,COMP-c5da4869ad52,亦镜企业视觉服务,深圳市亦镜企业视觉服务有限公司,,http://www.unicam.com.cn/,谢家骐,深圳市南山区招商街道花果山社区南海大道1052号至卓飞高大厦（海翔广场）317B,人工智能,"深圳市亦镜企业视觉服务有限公司是专注于各行业高端商务形象的视觉服务机构，拥有深厚的专业知识和丰富的项目实操经验。亦镜视觉提供商务形象照定制、企业团队照定制、产品摄影、美食摄影、商业活动跟拍、图片直播、航拍等服务，并采用“线上预约+到店拍摄""这一线上线下结合的方式，力求让每位客户在每次拍摄的过程中都能得到宾至如归的体验。",0.0400,not_duplicate,,
COMP-2c453c0e8728,九赞科技,深圳市九赞科技有限公司,,http://www.jiuzan99.com,石玲玲,深圳市南山区西丽街道松坪山社区松坪山路5号嘉达研发大楼A座902,人工智能,九赞科技凭借先进的指纹半导体传感器、指纹算法技术、指纹算法芯片产品，已在指纹IC设计、算法、行业/系统应用方面积累了丰富的经验，在相关领域拥有多项自主知识产权和专有技术。,COMP-f79ead681eea,京灿芯半导体,深圳市京灿芯半导体有限公司,,https://www.giantsic.com,彭钰,深圳市南山区粤海街道高新区社区高新南七道011号高新工业村T3栋4B033,生产制造,深圳市京灿芯半导体有限公司主要从事半导体功率器件，集成电路芯片设计、制造及销售。在第三代半导体与先进封装的集成方面有深厚的技术积累。京灿芯半导体公司产品覆盖面广，涵盖消费级、工业级、特种行业和新能源汽车等领域。,0.0000,not_duplicate,,
COMP-2c453c0e8728,九赞科技,深圳市九赞科技有限公司,,http://www.jiuzan99.com,石玲玲,深圳市南山区西丽街道松坪山社区松坪山路5号嘉达研发大楼A座902,人工智能,九赞科技凭借先进的指纹半导体传感器、指纹算法技术、指纹算法芯片产品，已在指纹IC设计、算法、行业/系统应用方面积累了丰富的经验，在相关领域拥有多项自主知识产权和专有技术。,COMP-cf8d992b60e9,亿匀智行（深圳）科技,亿匀智行（深圳）科技有限公司,,http://www.infivistech.cn/,高立艳,深圳市罗湖区桂园街道红村社区宝安南路2139号日豪名园15B1,人工智能,"专注于在人工智能计算机视觉行业中使用基于AI的技术,人工智能的算法基于视频实现人体面部表情及动作识别技术服务",0.3257,not_duplicate,,
COMP-2c453c0e8728,九赞科技,深圳市九赞科技有限公司,,http://www.jiuzan99.com,石玲玲,深圳市南山区西丽街道松坪山社区松坪山路5号嘉达研发大楼A座902,人工智能,九赞科技凭借先进的指纹半导体传感器、指纹算法技术、指纹算法芯片产品，已在指纹IC设计、算法、行业/系统应用方面积累了丰富的经验，在相关领域拥有多项自主知识产权和专有技术。,COMP-6f91c205afe8,亿家亿伴智能科技,深圳市亿家亿伴智能科技有限公司,,,郭志,深圳市福田区福保街道福保社区市花路南侧长富金茂大厦1号楼2108,人工智能,深圳市亿家亿伴智能科技有限公司，是由粤港澳大湾区数字经济研究院孵化的、一家以人工智能技术为核心、打造“AI 家庭玩伴”的科技创新企业；致力于通过AIGC技术， 打造和3-7岁儿童共同成长的人工智能玩伴，构建家庭关系新范式。公司计划推出一系列基于大型语言模型驱动的智能对话毛绒玩伴，提供软硬件一体化的综合解决方案。旨在为3-7岁儿童提供娱乐、学习和情感支持，让孩子们在AI的陪伴中快乐成长。通过电商及线下渠道销售硬件产品，提供订阅制服务；后期计划通过IP方联合运营销售硬件产品，面向,0.3733,not_duplicate,,
COMP-2c453c0e8728,九赞科技,深圳市九赞科技有限公司,,http://www.jiuzan99.com,石玲玲,深圳市南山区西丽街道松坪山社区松坪山路5号嘉达研发大楼A座902,人工智能,九赞科技凭借先进的指纹半导体传感器、指纹算法技术、指纹算法芯片产品，已在指纹IC设计、算法、行业/系统应用方面积累了丰富的经验，在相关领域拥有多项自主知识产权和专有技术。,COMP-17baf83fccbb,亿方人工智能系统（深圳）,亿方人工智能系统（深圳）有限公司,,https://www.e2-ai.com,伊志强,深圳市前海深港合作区南山街道梦海大道5188号前海深港青年梦工场北区2栋101,先进制造,亿方人工智能系统（深圳）有限公司为上市企业深圳市怡亚通供应链股份有限公司（股票代码002183）投资成立。依托于怡亚通强大的客户资源及供应商网络，专业的经营管理团队以及强大的科研力量，公司致力成为整合型人工智能企业，专业型机器视觉企业，智能制造生态链企业，为中国的智能制造的进步贡献力量。,0.0000,not_duplicate,,
COMP-2c453c0e8728,九赞科技,深圳市九赞科技有限公司,,http://www.jiuzan99.com,石玲玲,深圳市南山区西丽街道松坪山社区松坪山路5号嘉达研发大楼A座902,人工智能,九赞科技凭借先进的指纹半导体传感器、指纹算法技术、指纹算法芯片产品，已在指纹IC设计、算法、行业/系统应用方面积累了丰富的经验，在相关领域拥有多项自主知识产权和专有技术。,COMP-2b9336100714,亿火数媒（深圳）,亿火数媒（深圳）有限公司,,http://www.ehooo.cn/,徐鹏,深圳市龙华区龙华街道富康社区东环一路天汇大厦8层803,人工智能,亿火数媒（深圳）有限公司成立于2020-09-18，以人工智能技术为核心，以安全、移动、泛在和大数据为主要方向，致力于为行业用户提供业内领先的人工智能技术、产品和解决方案。能信安科技利用先进的深度穿插网络技术、深度强化学习技术、深度卷积神经网络技术和第二代宽度学习技术，为用户提供一系列AI技术与产品，包括：图像识别、人脸识别、智能视频分析、安全驾驶行为识别、手机用户行为识别、网络访问人机识别等。,0.0400,not_duplicate,,
COMP-2c453c0e8728,九赞科技,深圳市九赞科技有限公司,,http://www.jiuzan99.com,石玲玲,深圳市南山区西丽街道松坪山社区松坪山路5号嘉达研发大楼A座902,人工智能,九赞科技凭借先进的指纹半导体传感器、指纹算法技术、指纹算法芯片产品，已在指纹IC设计、算法、行业/系统应用方面积累了丰富的经验，在相关领域拥有多项自主知识产权和专有技术。,COMP-7a36baca8fa0,仁心健康（深圳）,仁心健康（深圳）有限公司,,http://www.idgbh.com/,任盟,深圳市南山区粤海街道高新区社区高新南九道10号深圳湾科技生态园10栋915,医疗健康,"仁心健康，立足“健康中国”战略，赋能全球智慧医疗生态致力于以领先的人工智能技术，尖端的海内外医疗资源及强大的金融背景全方位构筑智慧医疗多维度产业格局，目前拥有全球领先的医疗软硬件技术。拥有多名优秀软硬件开发工程师，核心技术储备包括桑斯医疗云，大数据、人工智能等，陆续开发“医院一智慧他的系统”、“社区医疗服务机构-智慧健原管理系统”，“医药人工智能-CDOSS+TOMS平台""等产品，并全面扩展跨境配药，医疗器械，健康管理，智能穿戴设备及医疗保险等业务，形成以用户为中心，以健康为",0.0000,not_duplicate,,
COMP-2c453c0e8728,九赞科技,深圳市九赞科技有限公司,,http://www.jiuzan99.com,石玲玲,深圳市南山区西丽街道松坪山社区松坪山路5号嘉达研发大楼A座902,人工智能,九赞科技凭借先进的指纹半导体传感器、指纹算法技术、指纹算法芯片产品，已在指纹IC设计、算法、行业/系统应用方面积累了丰富的经验，在相关领域拥有多项自主知识产权和专有技术。,COMP-0352420a3990,今卡贝区块链（深圳）,今卡贝区块链（深圳）有限公司,,http://www.jkabe.com/,蔡浩,深圳市南山区桃源街道平山社区留仙大道4168号众冠时代广场A座1903A,区块链,今卡贝区块链(深圳)有限公司是由国内最早批从事车联网技术研发的工程师和全球区块链顶级技术开发工程师联合组建于深圳南山科技园的高科技公司。公司致力于区块链领域技术研发，以车联网通信终端产品的整机设计。软件硬件方案研发生产与销售为主，是一家专注于区块链技术在车联网领域的数据研究及应用的自主创新型企业，也是中国区块链+车联网应用的先行者之一。,0.0000,not_duplicate,,
COMP-2c453c0e8728,九赞科技,深圳市九赞科技有限公司,,http://www.jiuzan99.com,石玲玲,深圳市南山区西丽街道松坪山社区松坪山路5号嘉达研发大楼A座902,人工智能,九赞科技凭借先进的指纹半导体传感器、指纹算法技术、指纹算法芯片产品，已在指纹IC设计、算法、行业/系统应用方面积累了丰富的经验，在相关领域拥有多项自主知识产权和专有技术。,COMP-606eb59bca82,仙瞬科技,深圳市仙瞬科技有限公司,,http://www.arcension.com/,贾捷阳,深圳市宝安区新安街道兴东社区71区南天辉创研中心603,人工智能,Gyges Labs致力于用独特的先进光学+协同式AI技术能力，打造AI时代全民普及的智能可穿戴设备。基于团队微纳光学积累，自研基于视网膜投影原理的DigiWindow技术，实现全球最小最轻的近眼显示光学模组。相比Birdbath、光波导等光学方案，该技术不仅体积大幅缩小至毫米级，同时能够降低功耗，并实现对于近远视的完全视光学兼容。另一方面，基于团队在协同式AI领域的积累，专为可穿戴设备量身定做的AI引擎——Mirron，将未来可穿戴设备的感知与交互能力全面提升至新的层次，为,0.5400,not_duplicate,,
COMP-2c453c0e8728,九赞科技,深圳市九赞科技有限公司,,http://www.jiuzan99.com,石玲玲,深圳市南山区西丽街道松坪山社区松坪山路5号嘉达研发大楼A座902,人工智能,九赞科技凭借先进的指纹半导体传感器、指纹算法技术、指纹算法芯片产品，已在指纹IC设计、算法、行业/系统应用方面积累了丰富的经验，在相关领域拥有多项自主知识产权和专有技术。,COMP-4bafaaf10732,仿脑科技（深圳）,仿脑科技（深圳）有限公司,,https://www.xn--foq688bv5qdug.net/,王冠霖,深圳市福田区华强北街道福强社区深南中路2070号中电广场大厦6层D6F19,大数据,仿脑科技（深圳）有限公司，是一个专注于中文AI语言处理、中文自然语言理解和中文人工智能底层技术研发的科技公司。仿脑科技的核心科技是中文AI语言（概念码），是机器理解人类语音语义的核心底层技术，它能将数字语音归纳串连，并形成听懂人类语言的AI语言，让机器具备人类语言语义理解能力。该技术已于2020年9月获得了美国发明专利，是中国人拥有自主知识产权的AI底层核心技术。在人机交互、语义识别、 AI机器人电商、在线教育、智慧物联网等领域有广泛的应用。,0.3333,not_duplicate,,
COMP-2c453c0e8728,九赞科技,深圳市九赞科技有限公司,,http://www.jiuzan99.com,石玲玲,深圳市南山区西丽街道松坪山社区松坪山路5号嘉达研发大楼A座902,人工智能,九赞科技凭借先进的指纹半导体传感器、指纹算法技术、指纹算法芯片产品，已在指纹IC设计、算法、行业/系统应用方面积累了丰富的经验，在相关领域拥有多项自主知识产权和专有技术。,COMP-141fef1be836,伏羲半导体（深圳）,伏羲半导体（深圳）有限公司,,http://www.fuxisemi.com/,钟阳,深圳市龙华区民治街道北站社区华侨城创想大厦2栋701、710,先进制造,伏羲半导体（深圳）有限公司成立于2023年1月6日，企业注册地址位于深圳市龙华区。公司主要从事国产化服务器计算机管理芯片的研发与销售工作。主要面向服务信创市场客户，产品可应用于服务器、云游戏、元宇宙、医疗设备、人工智能、高端路由器等细分领域。,0.0000,not_duplicate,,
COMP-2c453c0e8728,九赞科技,深圳市九赞科技有限公司,,http://www.jiuzan99.com,石玲玲,深圳市南山区西丽街道松坪山社区松坪山路5号嘉达研发大楼A座902,人工智能,九赞科技凭借先进的指纹半导体传感器、指纹算法技术、指纹算法芯片产品，已在指纹IC设计、算法、行业/系统应用方面积累了丰富的经验，在相关领域拥有多项自主知识产权和专有技术。,COMP-175c9e00c632,众安信科（深圳）,众安信科（深圳）股份有限公司,,https://www.zhongan.tech/,郁锋,深圳市前海深港合作区南山街道桂湾五路123号前海大厦T2栋402-73,人工智能,众安信科由众安科技通过投资重组后成立，是一家专注于科技金融领域的技术创新型企业，旨在通过业界领先的研发能力与服务实践，不断打造“以用户增长为核心”的产品理念，为银行、保险、证券等金融客户提供智能化、平台化的数字化转型解决方案。以核心科技推动金融业高质量发展，助力构建数字金融新格局。,0.2067,not_duplicate,,
COMP-2c453c0e8728,九赞科技,深圳市九赞科技有限公司,,http://www.jiuzan99.com,石玲玲,深圳市南山区西丽街道松坪山社区松坪山路5号嘉达研发大楼A座902,人工智能,九赞科技凭借先进的指纹半导体传感器、指纹算法技术、指纹算法芯片产品，已在指纹IC设计、算法、行业/系统应用方面积累了丰富的经验，在相关领域拥有多项自主知识产权和专有技术。,COMP-4180af36ae8f,众恩源科技,深圳市众恩源科技有限公司,,http://www.zhongenyuan.com/,张子奇,深圳市南山区西丽街道松坪山社区朗山路13号南门西侧清华信息港科研楼609,医疗健康,众恩源是一家中资内资企业，主要经营非急救转运平台、智慧病房、护工智慧化管理等，主要合作伙伴为卫健委、健康深圳平台、各大医院，目前产业化情况为已形成产业闭环，进入快速扩张规模阶段。,0.4444,not_duplicate,,
COMP-2c453c0e8728,九赞科技,深圳市九赞科技有限公司,,http://www.jiuzan99.com,石玲玲,深圳市南山区西丽街道松坪山社区松坪山路5号嘉达研发大楼A座902,人工智能,九赞科技凭借先进的指纹半导体传感器、指纹算法技术、指纹算法芯片产品，已在指纹IC设计、算法、行业/系统应用方面积累了丰富的经验，在相关领域拥有多项自主知识产权和专有技术。,COMP-c3c80dc21cd7,众擎机器人科技,深圳市众擎机器人科技有限公司,,https://engineai.com.cn/,赵同阳,深圳市南山区粤海街道高新区社区科苑南路3156号深圳湾创新科技中心2栋A座2603,人工智能,众擎成立于2023年10月份，团队成员多来自于鹏行智能机器人核心技术人员。 众擎拥有十几项覆盖机器人核心技术的核心专利，基于在鹏行智能多年s关节和ev关节、运动控制、整机设计的基础，众擎预计在未来推出首款基于行星关节和谐波关节混合控制的人形机器人，其推出有望成为全球性能最卓著的人形机器人之一。,0.4036,not_duplicate,,
COMP-2c453c0e8728,九赞科技,深圳市九赞科技有限公司,,http://www.jiuzan99.com,石玲玲,深圳市南山区西丽街道松坪山社区松坪山路5号嘉达研发大楼A座902,人工智能,九赞科技凭借先进的指纹半导体传感器、指纹算法技术、指纹算法芯片产品，已在指纹IC设计、算法、行业/系统应用方面积累了丰富的经验，在相关领域拥有多项自主知识产权和专有技术。,COMP-569aa235295c,众望丽华微电子材料,深圳市众望丽华微电子材料有限公司,,,孙健,深圳市光明区凤凰街道凤凰社区观光路2533号A1栋505-1深圳市光明区凤凰街道凤凰社区观光路2533号A1栋0505A,生产制造,深圳市众望丽华微电子材料有限公司是一家集研发、生产、销售、服务为一体的民营高科技企业，于2020年11月20日成立于光明区招商局光明科技园，主要从事半导体晶圆芯片切割液的研发及生产，其生产的切割液具有良好的湿润性，对碎屑具有包裹性和悬浮性，使切割液更彻底的清除碎屑，提高芯片切割的品质，提高芯片成品率，降低成本。公司拥有多名化工材料博士、硕士技术人才，与科研院校建立长期合作，并申请了多项专利和产品商标。致力于电子制程中化学品及材料研发。,0.0000,not_duplicate,,
COMP-2c453c0e8728,九赞科技,深圳市九赞科技有限公司,,http://www.jiuzan99.com,石玲玲,深圳市南山区西丽街道松坪山社区松坪山路5号嘉达研发大楼A座902,人工智能,九赞科技凭借先进的指纹半导体传感器、指纹算法技术、指纹算法芯片产品，已在指纹IC设计、算法、行业/系统应用方面积累了丰富的经验，在相关领域拥有多项自主知识产权和专有技术。,COMP-b093fca8bffc,优函数智能科技（深圳）,优函数智能科技（深圳）有限责任公司,,https://unifuncs.com,陈炜宾,深圳市深汕特别合作区鲘门镇通港路南小区五街18号,人工智能,UniFuncs是一家为AI应用而生的API平台，U深研是基于 UniFuncs 最先进 Deep Research 模型的深度研究产品，它通过与我们 Web Search 和 Web Reader 能力深度集成，使之成为了目前市面上成本最低且高效的深度研究Agent。,0.3067,not_duplicate,,
COMP-2c453c0e8728,九赞科技,深圳市九赞科技有限公司,,http://www.jiuzan99.com,石玲玲,深圳市南山区西丽街道松坪山社区松坪山路5号嘉达研发大楼A座902,人工智能,九赞科技凭借先进的指纹半导体传感器、指纹算法技术、指纹算法芯片产品，已在指纹IC设计、算法、行业/系统应用方面积累了丰富的经验，在相关领域拥有多项自主知识产权和专有技术。,COMP-ec08f62726d8,优博生活科技,深圳市优博生活科技有限公司,,,王宇,深圳市南山区桃源街道长源社区学苑大道1001号南山智园B1栋1801,房产家居,"深圳市优博生活科技有限公司成立于2019-10-24，公主要经营家居用品、家具用品、计算机软硬件、数据处理技术、计算机信息技术、计算机系统集成、计算机网络技术与智能化控制技术的技术开发、技术服务、技术咨询、成果转让;经营电子商务;提供电子设备上门安装服务、经营进出口业务;智能家居产品外观检查、装配检查、尺寸测量,智能家居产品可靠性测试,测量测试计划、方案输出;智能家居产品可靠性检测相关信息咨询。",0.4000,not_duplicate,,
COMP-2c453c0e8728,九赞科技,深圳市九赞科技有限公司,,http://www.jiuzan99.com,石玲玲,深圳市南山区西丽街道松坪山社区松坪山路5号嘉达研发大楼A座902,人工智能,九赞科技凭借先进的指纹半导体传感器、指纹算法技术、指纹算法芯片产品，已在指纹IC设计、算法、行业/系统应用方面积累了丰富的经验，在相关领域拥有多项自主知识产权和专有技术。,COMP-f7d33edd4b8f,优威芯电子科技,深圳市优威芯电子科技有限公司,,http://www.uvxchip.com/,邱幸,深圳市福田区福保街道福保社区市花路南侧长富金茂大厦1号楼4103,硬件,深圳市优威芯电子科技有限公司是专注于光芯片封装技术的创新公司，专利核心杀菌消毒黑科技“深紫外LED芯片封装技术”，实现短时、远距离、大面积、高效杀菌消毒。优威芯孵化于香港科技大学，依托世界顶 级电子封装专家李世玮教授团队的专利技术，在深紫外LED封装技术上拥有世界级的科研成果，攻克了传统深紫外LED器件光损严重的国际性难题，突破了现有紫外线杀菌消毒的技术瓶颈。,0.3636,not_duplicate,,
COMP-c5ca849eebd6,乾位智通（深圳）技术,乾位智通（深圳）技术有限公司,,http://www.jwicomm.com/,何康,深圳市南山区粤海街道高新区社区高新南环路26号深圳湾科技生态园5栋A607,科研及技术服务,乾位智通是一家智能定位系统研发商，主要从事UWB厘米级高精度定位技术的研究、应用和推广，并提供UWB微基站、UWB微标签、定位引擎服务器等系列产品，致力于为用户提供相关的定位管理解决方案。,COMP-e80b9483e4ad,云伽智能技术,深圳市云伽智能技术有限公司,,http://www.iinplus.com,张海影,深圳市南山区西丽街道西丽社区留仙大道创智云城1标段1栋D座1701-1708、1801-1806,人工智能,云伽智能是以汽车智能诊断、车联网及物联网智能硬件、云平台、解决方案为核心业务的国家高新技术企业，产品与服务涵盖汽车智能诊断、智慧出行、智慧空间、智慧物流、智慧零售等领域，旨在为客户提供智能产品及平台研发、生产、售后维修、回收再利用全流程价值服务。云伽智能先后推出OBD盒子、TBOX软硬件产品、智能车锁、智慧物流包装、 智慧门锁、在线职教、共享出行运营平台等一系列车联网、物联网智能硬件及平台，产品及 方案行销全球，并得到广泛应用。,0.3750,not_duplicate,,
COMP-c5ca849eebd6,乾位智通（深圳）技术,乾位智通（深圳）技术有限公司,,http://www.jwicomm.com/,何康,深圳市南山区粤海街道高新区社区高新南环路26号深圳湾科技生态园5栋A607,科研及技术服务,乾位智通是一家智能定位系统研发商，主要从事UWB厘米级高精度定位技术的研究、应用和推广，并提供UWB微基站、UWB微标签、定位引擎服务器等系列产品，致力于为用户提供相关的定位管理解决方案。,COMP-5d1e232a80f4,云图数字科技,深圳市云图数字科技有限公司,,http://wingto.cn/introduce/,陈燕英,深圳市南山区沙河街道高发社区侨香路4080号侨城坊11号楼7A,物联网,深圳云图数字科技有限公司 ，是一家专注于人工智能与物联网应用的高尖科技公司，注重以人为本的美学设计，定位高端酒店及别墅用户的高品位，为一家轻奢智能家居生活品牌服务商，实行全场景智能家居战略。,0.1250,not_duplicate,,
COMP-c5ca849eebd6,乾位智通（深圳）技术,乾位智通（深圳）技术有限公司,,http://www.jwicomm.com/,何康,深圳市南山区粤海街道高新区社区高新南环路26号深圳湾科技生态园5栋A607,科研及技术服务,乾位智通是一家智能定位系统研发商，主要从事UWB厘米级高精度定位技术的研究、应用和推广，并提供UWB微基站、UWB微标签、定位引擎服务器等系列产品，致力于为用户提供相关的定位管理解决方案。,COMP-00dee5dd3096,云图智汇科技,深圳市云图智汇科技有限公司,,http://www.cwitsoft.com,何丹,深圳市龙岗区南湾街道厦村社区国香山5栋A103,企业服务,云图智汇致力于中国勘察设计与施工行业数字化转型升级。通过计算机科技、物联网、云计算、大数据、5G、人工智能等先进技术与行业有效融合，提升企业的综合管理水平，促进企业转型升级，提升竞争力，为企业赋能。,0.2500,not_duplicate,,
COMP-c5ca849eebd6,乾位智通（深圳）技术,乾位智通（深圳）技术有限公司,,http://www.jwicomm.com/,何康,深圳市南山区粤海街道高新区社区高新南环路26号深圳湾科技生态园5栋A607,科研及技术服务,乾位智通是一家智能定位系统研发商，主要从事UWB厘米级高精度定位技术的研究、应用和推广，并提供UWB微基站、UWB微标签、定位引擎服务器等系列产品，致力于为用户提供相关的定位管理解决方案。,COMP-73789de9baff,云央科技,深圳市云央科技有限公司,,http://www.iyysz.cn/,胡旭东,深圳市龙岗区坂田街道马安堂社区环城南路32号B2栋101,企业服务,深圳市云央科技有限公司，是一家年轻的研发性企业，意指为用户提供优质的产品、合理的产品价格，用互联网+为传统行业赋能。,0.1429,not_duplicate,,
COMP-c5ca849eebd6,乾位智通（深圳）技术,乾位智通（深圳）技术有限公司,,http://www.jwicomm.com/,何康,深圳市南山区粤海街道高新区社区高新南环路26号深圳湾科技生态园5栋A607,科研及技术服务,乾位智通是一家智能定位系统研发商，主要从事UWB厘米级高精度定位技术的研究、应用和推广，并提供UWB微基站、UWB微标签、定位引擎服务器等系列产品，致力于为用户提供相关的定位管理解决方案。,COMP-ecc0cd2b755d,云尚通信技术（深圳）,云尚通信技术（深圳）有限公司,,http://www.yuntion.com,姚军,深圳市龙华区龙华街道油松社区龙华工业路80号镇乾大厦1910,企业服务,云尚通信专注于无线通信方案和通信设备的开发及应用，公司研发的无线传感器监测技术广泛应用于人员行为状态监控，环境场景以及货物状态位置跟踪。云尚通信方案普遍应用于室内环境的监控、室内货物状态追踪以及户外货物运输过程中的位置、环境和传感器监控事件。如生鲜食品、贵重物品、医药品、危化品等仓储及运输途中的位置、温湿度、光感、速度、震动等情况，从物品的仓储到物流，从物流到交付，我们提供完整的系统化解决方案。,0.5000,not_duplicate,,
COMP-c5ca849eebd6,乾位智通（深圳）技术,乾位智通（深圳）技术有限公司,,http://www.jwicomm.com/,何康,深圳市南山区粤海街道高新区社区高新南环路26号深圳湾科技生态园5栋A607,科研及技术服务,乾位智通是一家智能定位系统研发商，主要从事UWB厘米级高精度定位技术的研究、应用和推广，并提供UWB微基站、UWB微标签、定位引擎服务器等系列产品，致力于为用户提供相关的定位管理解决方案。,COMP-13d7272fd56f,云岸物联网设备,深圳市云岸物联网设备有限公司,,,谯泽磊,深圳市宝安区西乡街道南昌社区航城大道华丰国际机器人产业园A栋七层,物联网,深圳市云岸物联网设备有限公司主要经营物联网设备、感知传感器、电子产品的研发、生产、销售与安装；软件开发、计算机系统集成 ；仪器仪表、水文水质在线监测设备、水利信息化系统、水库河道在线监控系统、山林防洪在线监测、水利水电工程施工；农业大棚智能监控、土壤墒情监测。,0.0000,not_duplicate,,
COMP-c5ca849eebd6,乾位智通（深圳）技术,乾位智通（深圳）技术有限公司,,http://www.jwicomm.com/,何康,深圳市南山区粤海街道高新区社区高新南环路26号深圳湾科技生态园5栋A607,科研及技术服务,乾位智通是一家智能定位系统研发商，主要从事UWB厘米级高精度定位技术的研究、应用和推广，并提供UWB微基站、UWB微标签、定位引擎服务器等系列产品，致力于为用户提供相关的定位管理解决方案。,COMP-fe9062eefe65,云普芯片技术（深圳）,云普芯片技术（深圳）有限公司,,,江开德,深圳市福田区华富街道田面社区深南中路4020号城市绿洲花园3栋10D,硬件,深圳市云普芯片有限公司主要经营信息传输、软件和信息技术服务；从事IC芯片的设计与研发、技术推广、技术咨询、技术转让；电子产品及配件、计算机网络设备及配件、金属材料、电器设备的销售；安防监控产品的研发及销售。,0.4000,not_duplicate,,
